transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale
200,10/9/2022,22:29:00,130,Male,27,Beauty,3,50.00,60.00,150.00
594,9/7/2023,21:49:00,72,Female,19,Electronics,2,300.00,291.00,600.00
637,12/2/2022,18:54:00,21,Male,43,Clothing,2,300.00,321.00,600.00
855,11/21/2022,19:43:00,13,Male,54,Beauty,1,25.00,25.75,25.00
1200,10/18/2023,19:04:00,20,Male,27,Beauty,3,50.00,54.50,150.00
1594,10/1/2023,19:02:00,31,Female,19,Electronics,2,300.00,345.00,600.00
1637,10/25/2022,20:50:00,97,Male,43,Clothing,2,300.00,297.00,600.00
1855,12/27/2023,21:15:00,44,Male,54,Beauty,1,25.00,31.25,25.00
325,9/16/2023,22:02:00,6,Female,52,Electronics,2,25.00,31.25,50.00
682,10/23/2023,20:51:00,60,Male,46,Beauty,4,300.00,354.00,1200.00
931,10/7/2023,21:34:00,48,Male,30,Beauty,4,30.00,29.10,120.00
1325,10/11/2022,19:47:00,18,Female,52,Electronics,2,25.00,26.75,50.00
1682,12/30/2022,19:30:00,71,Male,46,Beauty,4,300.00,315.00,1200.00
1931,12/1/2022,19:15:00,61,Male,30,Beauty,4,30.00,34.20,120.00
925,12/20/2022,17:12:00,54,Male,25,Electronics,1,300.00,315.00,300.00
1925,12/21/2023,17:05:00,81,Male,25,Electronics,1,300.00,366.00,300.00
297,9/12/2022,21:09:00,70,Female,40,Electronics,2,500.00,595.00,1000.00
1297,10/20/2023,22:32:00,21,Female,40,Electronics,2,500.00,535.00,1000.00
814,10/1/2022,20:33:00,96,Female,59,Clothing,1,500.00,540.00,500.00
894,9/22/2022,22:53:00,111,Male,52,Electronics,1,30.00,30.60,30.00
1814,9/7/2022,17:53:00,43,Female,59,Clothing,1,500.00,620.00,500.00
1894,12/29/2023,18:11:00,92,Male,52,Electronics,1,30.00,30.00,30.00
194,10/11/2023,19:27:00,116,Male,55,Clothing,4,50.00,51.50,200.00
245,12/1/2023,21:41:00,75,Male,47,Clothing,3,30.00,36.00,90.00
296,12/31/2022,22:44:00,73,Female,22,Clothing,4,300.00,369.00,1200.00
644,10/13/2022,21:49:00,107,Male,23,Beauty,3,25.00,29.00,75.00
696,10/9/2023,18:05:00,24,Female,50,Clothing,4,50.00,48.50,200.00
1194,10/9/2023,22:06:00,130,Male,55,Clothing,4,50.00,61.50,200.00
1245,10/25/2022,20:47:00,129,Male,47,Clothing,3,30.00,36.00,90.00
1296,11/26/2022,20:42:00,45,Female,22,Clothing,4,300.00,342.00,1200.00
1644,9/11/2022,19:32:00,124,Male,23,Beauty,3,25.00,28.75,75.00
1696,11/21/2022,17:59:00,24,Female,50,Clothing,4,50.00,55.00,200.00
312,10/31/2022,18:08:00,18,Male,41,Clothing,4,30.00,28.50,120.00
692,9/30/2022,19:48:00,110,Female,64,Clothing,2,50.00,49.50,100.00
835,9/30/2022,23:00:00,49,Male,37,Clothing,4,50.00,60.00,200.00
1312,12/3/2022,17:28:00,73,Male,41,Clothing,4,30.00,29.10,120.00
1692,10/11/2023,19:50:00,103,Female,64,Clothing,2,50.00,59.50,100.00
1835,9/18/2022,20:58:00,98,Male,37,Clothing,4,50.00,49.50,200.00
183,9/1/2022,19:22:00,28,Female,43,Beauty,3,300.00,375.00,900.00
413,11/28/2023,21:52:00,60,Female,44,Beauty,3,25.00,25.50,75.00
799,10/1/2023,19:44:00,86,Male,56,Electronics,2,50.00,60.00,100.00
851,11/30/2023,17:23:00,30,Male,32,Electronics,2,25.00,27.75,50.00
1183,12/28/2022,17:10:00,54,Female,43,Beauty,3,300.00,342.00,900.00
1413,11/12/2023,19:33:00,104,Female,44,Beauty,3,25.00,30.75,75.00
1799,10/1/2023,19:09:00,132,Male,56,Electronics,2,50.00,51.00,100.00
1851,9/10/2022,21:36:00,87,Male,32,Electronics,2,25.00,25.00,50.00
858,9/8/2023,18:48:00,85,Male,23,Electronics,2,50.00,50.50,100.00
919,10/28/2023,21:13:00,82,Female,22,Beauty,2,25.00,27.75,50.00
935,9/10/2022,21:16:00,2,Female,34,Beauty,1,50.00,55.50,50.00
1858,9/14/2023,20:47:00,49,Male,23,Electronics,2,50.00,52.00,100.00
1919,10/25/2022,17:54:00,78,Female,22,Beauty,2,25.00,26.50,50.00
1935,12/16/2022,22:40:00,96,Female,34,Beauty,1,50.00,47.50,50.00
132,11/22/2023,20:34:00,86,Male,42,Electronics,4,50.00,62.00,200.00
1132,11/7/2023,17:27:00,14,Male,42,Electronics,4,50.00,59.00,200.00
604,9/16/2022,19:34:00,139,Female,29,Electronics,4,50.00,50.50,200.00
832,11/13/2022,17:25:00,106,Male,47,Beauty,4,500.00,600.00,2000.00
1604,12/29/2022,18:43:00,2,Female,29,Electronics,4,50.00,56.00,200.00
1832,11/10/2023,21:17:00,57,Male,47,Beauty,4,500.00,480.00,2000.00
113,10/8/2022,19:14:00,72,Female,41,Electronics,2,25.00,26.25,50.00
1113,12/8/2023,17:41:00,141,Female,41,Electronics,2,25.00,27.75,50.00
165,9/24/2022,19:01:00,75,Female,60,Clothing,4,300.00,318.00,1200.00
1165,12/1/2023,17:04:00,29,Female,60,Clothing,4,300.00,291.00,1200.00
326,11/23/2023,19:51:00,108,Female,18,Clothing,3,25.00,24.25,75.00
1326,9/1/2023,22:35:00,66,Female,18,Clothing,3,25.00,28.75,75.00
19,11/26/2023,19:39:00,30,Female,62,Clothing,2,25.00,28.50,50.00
412,9/4/2022,19:36:00,30,Female,19,Electronics,4,500.00,570.00,2000.00
632,10/25/2023,20:13:00,78,Female,26,Electronics,4,25.00,24.75,100.00
1019,12/14/2023,21:22:00,56,Female,62,Clothing,2,25.00,25.75,50.00
1412,10/13/2022,19:59:00,75,Female,19,Electronics,4,500.00,615.00,2000.00
1632,10/19/2022,18:16:00,29,Female,26,Electronics,4,25.00,24.75,100.00
167,9/21/2023,20:58:00,73,Female,43,Clothing,3,50.00,49.00,150.00
172,10/21/2022,18:09:00,52,Male,32,Beauty,2,25.00,28.00,50.00
375,9/22/2023,17:32:00,25,Male,32,Clothing,1,50.00,52.00,50.00
538,12/22/2023,18:20:00,102,Male,18,Clothing,3,50.00,56.50,150.00
794,11/2/2022,21:47:00,145,Female,60,Beauty,1,300.00,315.00,300.00
1167,9/29/2023,21:21:00,9,Female,43,Clothing,3,50.00,54.00,150.00
1172,10/19/2022,21:12:00,150,Male,32,Beauty,2,25.00,28.50,50.00
1375,10/1/2022,17:50:00,79,Male,32,Clothing,1,50.00,59.00,50.00
1538,9/12/2022,20:57:00,21,Male,18,Clothing,3,50.00,53.50,150.00
1794,12/22/2022,19:40:00,26,Female,60,Beauty,1,300.00,351.00,300.00
131,9/29/2023,22:32:00,44,Female,21,Beauty,2,300.00,375.00,600.00
330,10/11/2022,20:18:00,116,Female,25,Beauty,4,50.00,55.00,200.00
494,9/25/2023,20:18:00,140,Female,42,Beauty,4,50.00,58.00,200.00
1131,12/31/2022,19:16:00,130,Female,21,Beauty,2,300.00,336.00,600.00
1330,11/24/2023,17:49:00,20,Female,25,Beauty,4,50.00,48.00,200.00
1494,10/23/2022,19:29:00,74,Female,42,Beauty,4,50.00,62.50,200.00
513,10/21/2022,18:31:00,85,Male,24,Electronics,4,25.00,24.50,100.00
573,9/19/2023,22:59:00,78,Male,49,Beauty,2,30.00,36.30,60.00
1513,10/1/2022,21:47:00,19,Male,24,Electronics,4,25.00,31.00,100.00
1573,10/13/2022,21:45:00,148,Male,49,Beauty,2,30.00,31.20,60.00
241,12/19/2023,20:21:00,108,Female,23,Electronics,3,25.00,26.75,75.00
579,10/6/2023,17:43:00,41,Female,38,Electronics,1,30.00,36.60,30.00
1241,9/10/2023,17:28:00,26,Female,23,Electronics,3,25.00,24.50,75.00
1579,9/28/2023,17:38:00,119,Female,38,Electronics,1,30.00,28.80,30.00
218,11/24/2022,20:39:00,144,Male,64,Beauty,3,30.00,33.90,90.00
846,12/22/2023,18:46:00,13,Male,42,Beauty,1,50.00,59.50,50.00
1218,10/25/2023,22:11:00,30,Male,64,Beauty,3,30.00,34.20,90.00
1846,11/16/2023,17:51:00,83,Male,42,Beauty,1,50.00,49.50,50.00
616,12/31/2022,19:18:00,122,Male,41,Clothing,2,50.00,49.50,100.00
1616,9/22/2022,18:41:00,121,Male,41,Clothing,2,50.00,59.00,100.00
523,11/13/2023,19:18:00,110,Female,62,Electronics,1,300.00,375.00,300.00
643,10/5/2022,22:26:00,63,Female,28,Electronics,3,30.00,28.80,90.00
1523,12/31/2023,20:40:00,150,Female,62,Electronics,1,300.00,330.00,300.00
1643,10/17/2023,21:47:00,12,Female,28,Electronics,3,30.00,33.30,90.00
351,11/11/2023,22:16:00,38,Female,56,Clothing,3,30.00,36.60,90.00
809,12/14/2022,22:51:00,124,Female,62,Beauty,2,50.00,50.00,100.00
954,9/5/2023,21:03:00,87,Female,50,Electronics,3,300.00,321.00,900.00
1351,10/2/2022,20:58:00,88,Female,56,Clothing,3,30.00,28.50,90.00
1809,10/16/2023,18:09:00,51,Female,62,Beauty,2,50.00,61.50,100.00
1954,10/29/2023,17:30:00,93,Female,50,Electronics,3,300.00,318.00,900.00
897,9/12/2023,17:53:00,15,Female,64,Electronics,2,50.00,51.50,100.00
1897,10/27/2023,17:12:00,137,Female,64,Electronics,2,50.00,62.00,100.00
147,11/12/2022,20:30:00,101,Male,23,Electronics,1,300.00,297.00,300.00
204,9/10/2022,21:04:00,101,Male,39,Beauty,1,25.00,31.25,25.00
390,10/7/2022,20:53:00,88,Male,39,Electronics,2,50.00,51.00,100.00
1147,11/25/2023,22:14:00,35,Male,23,Electronics,1,300.00,330.00,300.00
1204,12/10/2023,19:24:00,72,Male,39,Beauty,1,25.00,27.50,25.00
1390,10/24/2022,22:47:00,117,Male,39,Electronics,2,50.00,54.00,100.00
179,10/7/2023,20:42:00,121,Male,31,Electronics,1,300.00,375.00,300.00
327,9/13/2023,18:30:00,107,Male,57,Electronics,3,50.00,56.00,150.00
626,10/30/2022,21:01:00,65,Female,26,Clothing,4,500.00,555.00,2000.00
873,12/6/2023,20:20:00,137,Female,27,Electronics,4,25.00,29.00,100.00
1179,12/12/2023,17:28:00,122,Male,31,Electronics,1,300.00,354.00,300.00
1327,12/23/2023,21:16:00,118,Male,57,Electronics,3,50.00,58.00,150.00
1626,10/10/2022,19:13:00,19,Female,26,Clothing,4,500.00,495.00,2000.00
1873,11/24/2022,19:18:00,64,Female,27,Electronics,4,25.00,26.75,100.00
196,12/29/2023,19:14:00,43,Female,32,Clothing,3,300.00,312.00,900.00
789,12/6/2023,22:13:00,34,Female,61,Clothing,4,500.00,510.00,2000.00
1196,12/31/2022,21:18:00,93,Female,32,Clothing,3,300.00,306.00,900.00
1789,11/10/2023,17:02:00,144,Female,61,Clothing,4,500.00,615.00,2000.00
89,12/30/2023,21:15:00,117,Female,55,Electronics,4,500.00,590.00,2000.00
707,10/23/2023,20:34:00,117,Female,26,Clothing,1,500.00,580.00,500.00
909,10/29/2023,19:43:00,71,Male,26,Electronics,1,300.00,288.00,300.00
1089,10/21/2023,18:44:00,108,Female,55,Electronics,4,500.00,555.00,2000.00
1707,9/17/2023,18:35:00,144,Female,26,Clothing,1,500.00,535.00,500.00
1909,10/22/2022,19:41:00,17,Male,26,Electronics,1,300.00,339.00,300.00
51,10/12/2022,22:09:00,78,Male,27,Beauty,3,25.00,24.75,75.00
154,12/24/2022,17:47:00,24,Male,51,Electronics,3,300.00,321.00,900.00
276,10/18/2023,21:27:00,40,Female,21,Beauty,4,25.00,27.50,100.00
497,12/31/2023,18:11:00,127,Male,41,Clothing,4,30.00,37.20,120.00
889,9/20/2023,22:32:00,39,Female,35,Electronics,1,50.00,57.50,50.00
1051,9/13/2023,17:47:00,104,Male,27,Beauty,3,25.00,25.00,75.00
1154,12/16/2023,21:44:00,29,Male,51,Electronics,3,300.00,291.00,900.00
1276,10/11/2022,18:54:00,140,Female,21,Beauty,4,25.00,27.00,100.00
1497,11/19/2022,21:44:00,109,Male,41,Clothing,4,30.00,32.40,120.00
1889,9/2/2022,22:48:00,80,Female,35,Electronics,1,50.00,56.00,50.00
122,12/1/2023,19:02:00,1,Male,64,Electronics,4,30.00,35.40,120.00
373,9/23/2022,22:19:00,78,Female,25,Beauty,2,300.00,333.00,600.00
524,9/17/2023,19:52:00,12,Male,46,Beauty,4,300.00,297.00,1200.00
688,10/28/2023,21:45:00,132,Male,56,Clothing,4,25.00,24.75,100.00
813,10/15/2022,19:51:00,125,Male,52,Electronics,3,50.00,62.00,150.00
1122,9/7/2022,19:53:00,138,Male,64,Electronics,4,30.00,31.80,120.00
1373,10/2/2023,20:26:00,64,Female,25,Beauty,2,300.00,294.00,600.00
1524,10/26/2022,22:10:00,115,Male,46,Beauty,4,300.00,321.00,1200.00
1688,12/17/2022,17:25:00,150,Male,56,Clothing,4,25.00,26.50,100.00
1813,11/22/2022,22:24:00,86,Male,52,Electronics,3,50.00,61.50,150.00
178,10/11/2023,17:51:00,142,Male,40,Clothing,2,30.00,34.20,60.00
208,10/21/2023,20:56:00,144,Female,34,Electronics,4,50.00,57.00,200.00
247,12/23/2022,17:56:00,82,Male,41,Electronics,2,30.00,31.50,60.00
290,12/8/2023,21:39:00,86,Female,30,Beauty,2,300.00,342.00,600.00
656,11/12/2023,20:58:00,27,Male,29,Beauty,3,30.00,29.40,90.00
735,11/26/2022,21:38:00,153,Female,64,Clothing,4,500.00,515.00,2000.00
1178,12/29/2023,21:15:00,137,Male,40,Clothing,2,30.00,33.00,60.00
1208,10/15/2022,17:44:00,9,Female,34,Electronics,4,50.00,47.50,200.00
1247,9/2/2023,18:17:00,78,Male,41,Electronics,2,30.00,35.70,60.00
1290,12/30/2022,22:40:00,66,Female,30,Beauty,2,300.00,318.00,600.00
1656,9/16/2023,20:03:00,141,Male,29,Beauty,3,30.00,35.40,90.00
1735,9/5/2023,17:26:00,86,Female,64,Clothing,4,500.00,505.00,2000.00
319,11/7/2022,18:50:00,145,Male,31,Clothing,1,500.00,500.00,500.00
670,9/29/2023,17:24:00,59,Male,27,Beauty,1,30.00,35.70,30.00
1319,11/25/2023,17:17:00,76,Male,31,Clothing,1,500.00,585.00,500.00
1670,10/24/2023,21:32:00,58,Male,27,Beauty,1,30.00,34.20,30.00
385,11/20/2022,19:06:00,127,Male,50,Electronics,3,500.00,525.00,1500.00
1385,11/7/2023,19:22:00,55,Male,50,Electronics,3,500.00,505.00,1500.00
10,10/24/2022,22:55:00,81,Female,52,Clothing,4,50.00,62.50,200.00
26,10/14/2023,17:54:00,51,Female,28,Electronics,2,500.00,600.00,1000.00
437,11/26/2023,18:53:00,56,Female,35,Electronics,4,300.00,345.00,1200.00
689,10/16/2022,20:17:00,55,Male,57,Electronics,2,50.00,52.50,100.00
1010,10/21/2022,22:11:00,65,Female,52,Clothing,4,50.00,54.50,200.00
1026,11/24/2022,19:10:00,60,Female,28,Electronics,2,500.00,520.00,1000.00
1437,9/4/2023,19:19:00,76,Female,35,Electronics,4,300.00,372.00,1200.00
1689,12/19/2023,20:54:00,114,Male,57,Electronics,2,50.00,47.50,100.00
558,10/26/2023,17:47:00,108,Female,41,Clothing,1,25.00,26.00,25.00
634,10/10/2022,19:25:00,68,Male,60,Electronics,4,500.00,535.00,2000.00
1558,12/22/2022,20:37:00,91,Female,41,Clothing,1,25.00,27.75,25.00
1634,11/3/2023,17:18:00,90,Male,60,Electronics,4,500.00,520.00,2000.00
201,10/13/2022,19:08:00,105,Male,56,Electronics,1,25.00,29.75,25.00
286,10/5/2022,22:56:00,92,Male,55,Electronics,2,25.00,27.75,50.00
876,10/3/2023,19:39:00,104,Male,43,Clothing,4,30.00,30.00,120.00
1201,10/31/2023,17:28:00,115,Male,56,Electronics,1,25.00,27.75,25.00
1286,12/26/2022,17:23:00,111,Male,55,Electronics,2,25.00,28.50,50.00
1876,11/5/2023,19:53:00,68,Male,43,Clothing,4,30.00,32.10,120.00
55,9/28/2023,20:32:00,57,Male,31,Beauty,4,30.00,31.80,120.00
428,12/2/2022,22:44:00,50,Female,40,Electronics,4,50.00,49.50,200.00
441,11/6/2023,22:00:00,85,Male,57,Beauty,4,300.00,351.00,1200.00
976,10/8/2023,19:50:00,56,Female,48,Beauty,2,300.00,345.00,600.00
1055,10/23/2022,21:35:00,97,Male,31,Beauty,4,30.00,37.50,120.00
1428,9/9/2023,18:44:00,96,Female,40,Electronics,4,50.00,57.00,200.00
1441,10/4/2023,21:38:00,63,Male,57,Beauty,4,300.00,354.00,1200.00
1976,10/15/2023,21:10:00,108,Female,48,Beauty,2,300.00,360.00,600.00
149,10/14/2023,17:52:00,73,Male,22,Clothing,3,25.00,27.00,75.00
227,11/15/2023,19:19:00,87,Male,36,Electronics,2,50.00,50.50,100.00
393,10/19/2022,18:52:00,85,Female,22,Beauty,2,500.00,595.00,1000.00
401,12/3/2023,19:03:00,51,Female,62,Clothing,1,300.00,372.00,300.00
546,12/30/2022,22:32:00,57,Female,36,Electronics,4,50.00,53.50,200.00
872,12/10/2023,22:18:00,113,Female,63,Beauty,3,25.00,24.75,75.00
914,9/7/2022,22:25:00,83,Female,59,Electronics,1,500.00,510.00,500.00
1149,9/14/2023,19:23:00,98,Male,22,Clothing,3,25.00,29.75,75.00
1227,10/1/2023,20:09:00,103,Male,36,Electronics,2,50.00,47.50,100.00
1393,10/8/2022,17:24:00,56,Female,22,Beauty,2,500.00,580.00,1000.00
1401,10/1/2022,21:20:00,85,Female,62,Clothing,1,300.00,294.00,300.00
1546,12/18/2022,19:06:00,93,Female,36,Electronics,4,50.00,48.00,200.00
1872,11/22/2022,17:02:00,57,Female,63,Beauty,3,25.00,26.25,75.00
1914,11/5/2023,17:49:00,70,Female,59,Electronics,1,500.00,510.00,500.00
310,11/10/2022,21:34:00,76,Female,28,Beauty,1,25.00,31.00,25.00
844,10/9/2023,17:54:00,95,Male,35,Clothing,3,50.00,62.00,150.00
852,10/1/2022,19:35:00,82,Female,41,Clothing,1,300.00,375.00,300.00
1310,10/29/2022,21:31:00,74,Female,28,Beauty,1,25.00,24.75,25.00
1844,10/25/2022,20:30:00,70,Male,35,Clothing,3,50.00,50.50,150.00
1852,10/11/2023,18:09:00,109,Female,41,Clothing,1,300.00,333.00,300.00
97,11/26/2022,18:17:00,112,Female,51,Beauty,2,500.00,555.00,1000.00
619,10/9/2023,18:10:00,56,Male,47,Electronics,4,25.00,26.25,100.00
948,12/10/2023,22:06:00,52,Female,23,Electronics,3,25.00,28.75,75.00
1097,12/26/2022,20:53:00,86,Female,51,Beauty,2,500.00,485.00,1000.00
1619,10/20/2022,18:07:00,61,Male,47,Electronics,4,25.00,24.25,100.00
1948,9/17/2023,21:09:00,100,Female,23,Electronics,3,25.00,24.50,75.00
456,12/15/2023,19:45:00,51,Male,57,Electronics,2,30.00,33.90,60.00
627,10/24/2022,18:14:00,79,Male,57,Clothing,1,50.00,55.50,50.00
1456,9/2/2022,18:49:00,85,Male,57,Electronics,2,30.00,37.20,60.00
1627,11/18/2022,17:21:00,84,Male,57,Clothing,1,50.00,60.00,50.00
22,11/25/2023,17:11:00,66,Male,18,Clothing,2,50.00,60.50,100.00
121,10/7/2023,18:57:00,110,Female,28,Electronics,4,50.00,54.50,200.00
431,10/29/2022,22:02:00,99,Male,63,Electronics,4,300.00,345.00,1200.00
1022,9/5/2023,17:49:00,69,Male,18,Clothing,2,50.00,52.50,100.00
1121,11/23/2022,21:10:00,95,Female,28,Electronics,4,50.00,50.50,200.00
1431,9/28/2023,21:28:00,114,Male,63,Electronics,4,300.00,312.00,1200.00
370,10/24/2023,21:04:00,61,Male,23,Electronics,2,30.00,34.80,60.00
711,9/23/2023,22:26:00,103,Male,26,Electronics,3,500.00,575.00,1500.00
754,9/26/2023,18:40:00,90,Female,43,Electronics,4,25.00,23.75,100.00
943,11/5/2022,19:29:00,90,Female,57,Clothing,4,300.00,318.00,1200.00
1370,11/4/2022,22:51:00,90,Male,23,Electronics,2,30.00,36.00,60.00
1711,9/22/2023,20:33:00,113,Male,26,Electronics,3,500.00,570.00,1500.00
1754,12/1/2022,21:03:00,107,Female,43,Electronics,4,25.00,28.50,100.00
1943,11/17/2023,21:00:00,108,Female,57,Clothing,4,300.00,321.00,1200.00
350,11/20/2022,17:41:00,61,Male,25,Beauty,3,25.00,28.50,75.00
786,12/16/2022,20:38:00,78,Male,48,Clothing,4,25.00,28.50,100.00
1350,11/8/2023,22:02:00,93,Male,25,Beauty,3,25.00,29.25,75.00
1786,9/27/2022,21:26:00,69,Male,48,Clothing,4,25.00,28.75,100.00
109,9/6/2023,19:57:00,94,Female,34,Electronics,4,500.00,560.00,2000.00
191,12/22/2023,21:24:00,71,Male,64,Beauty,1,25.00,28.25,25.00
1109,12/13/2023,22:13:00,114,Female,34,Electronics,4,500.00,590.00,2000.00
1191,9/25/2023,17:20:00,88,Male,64,Beauty,1,25.00,25.00,25.00
340,9/19/2023,22:59:00,54,Female,36,Clothing,4,300.00,294.00,1200.00
555,12/14/2022,19:35:00,103,Male,25,Beauty,1,300.00,360.00,300.00
826,12/24/2022,19:08:00,81,Female,46,Clothing,1,300.00,303.00,300.00
962,12/15/2023,22:02:00,76,Male,44,Clothing,2,30.00,35.10,60.00
1340,10/30/2023,20:55:00,92,Female,36,Clothing,4,300.00,348.00,1200.00
1555,12/19/2022,18:54:00,55,Male,25,Beauty,1,300.00,312.00,300.00
1826,12/30/2022,22:05:00,104,Female,46,Clothing,1,300.00,297.00,300.00
1962,9/7/2022,18:59:00,65,Male,44,Clothing,2,30.00,32.70,60.00
249,9/28/2022,20:17:00,109,Male,20,Clothing,1,50.00,53.50,50.00
1249,12/10/2022,21:44:00,95,Male,20,Clothing,1,50.00,60.00,50.00
922,10/19/2023,22:54:00,103,Male,41,Electronics,1,50.00,60.50,50.00
1922,10/28/2023,20:07:00,72,Male,41,Electronics,1,50.00,48.50,50.00
600,10/9/2023,18:39:00,64,Female,59,Beauty,2,500.00,525.00,1000.00
680,12/1/2022,22:04:00,110,Female,53,Clothing,3,300.00,330.00,900.00
770,12/11/2022,22:49:00,71,Male,32,Clothing,1,50.00,55.00,50.00
1600,12/18/2022,17:44:00,67,Female,59,Beauty,2,500.00,575.00,1000.00
1680,9/3/2023,17:12:00,72,Female,53,Clothing,3,300.00,324.00,900.00
1770,11/30/2023,20:08:00,65,Male,32,Clothing,1,50.00,56.00,50.00
60,12/4/2022,18:15:00,91,Male,30,Beauty,3,50.00,60.50,150.00
250,12/24/2022,23:00:00,91,Male,48,Electronics,1,50.00,60.50,50.00
516,9/20/2023,18:38:00,85,Male,30,Beauty,4,25.00,24.25,100.00
937,10/18/2022,19:57:00,50,Female,62,Beauty,1,500.00,510.00,500.00
1060,11/12/2022,18:29:00,71,Male,30,Beauty,3,50.00,57.00,150.00
1250,11/19/2022,20:39:00,96,Male,48,Electronics,1,50.00,48.50,50.00
1516,11/9/2022,17:19:00,54,Male,30,Beauty,4,25.00,24.50,100.00
1937,9/7/2022,17:57:00,52,Female,62,Beauty,1,500.00,620.00,500.00
318,10/22/2023,21:26:00,57,Male,61,Clothing,1,25.00,29.25,25.00
342,11/5/2023,17:24:00,85,Female,43,Clothing,4,500.00,500.00,2000.00
564,9/12/2023,20:14:00,114,Male,50,Electronics,2,50.00,55.50,100.00
767,11/7/2022,22:44:00,72,Male,39,Beauty,3,25.00,24.50,75.00
1318,12/25/2022,22:57:00,55,Male,61,Clothing,1,25.00,27.00,25.00
1342,9/18/2022,23:00:00,114,Female,43,Clothing,4,500.00,485.00,2000.00
1564,10/4/2022,22:55:00,115,Male,50,Electronics,2,50.00,49.50,100.00
1767,12/10/2022,17:35:00,87,Male,39,Beauty,3,25.00,28.25,75.00
503,10/8/2023,20:06:00,63,Male,45,Beauty,4,500.00,570.00,2000.00
869,9/8/2022,22:16:00,51,Male,37,Beauty,3,500.00,485.00,1500.00
1503,10/17/2022,18:28:00,67,Male,45,Beauty,4,500.00,605.00,2000.00
1869,10/23/2022,19:51:00,113,Male,37,Beauty,3,500.00,605.00,1500.00
126,11/1/2022,18:16:00,63,Female,28,Clothing,3,30.00,28.80,90.00
349,12/4/2023,17:05:00,78,Female,57,Beauty,1,50.00,48.50,50.00
440,11/22/2023,20:15:00,110,Male,64,Clothing,2,300.00,348.00,600.00
1126,9/12/2022,17:12:00,62,Female,28,Clothing,3,30.00,28.80,90.00
1349,12/8/2023,21:57:00,112,Female,57,Beauty,1,50.00,49.50,50.00
1440,9/1/2023,19:20:00,86,Male,64,Clothing,2,300.00,354.00,600.00
124,12/24/2022,21:17:00,83,Male,33,Clothing,4,500.00,515.00,2000.00
324,11/15/2022,17:52:00,54,Female,52,Electronics,3,50.00,49.00,150.00
677,12/17/2022,21:13:00,65,Female,19,Beauty,3,500.00,555.00,1500.00
1124,10/6/2023,20:04:00,83,Male,33,Clothing,4,500.00,515.00,2000.00
1324,9/25/2023,20:29:00,56,Female,52,Electronics,3,50.00,55.00,150.00
1677,10/2/2022,20:51:00,84,Female,19,Beauty,3,500.00,490.00,1500.00
30,10/10/2023,20:05:00,59,Female,39,Beauty,3,300.00,285.00,900.00
226,9/23/2022,17:02:00,69,Female,61,Clothing,1,50.00,57.50,50.00
229,11/9/2023,19:23:00,92,Male,58,Beauty,3,30.00,36.90,90.00
896,12/30/2023,19:17:00,56,Female,30,Electronics,2,25.00,30.75,50.00
959,9/18/2022,17:59:00,54,Female,42,Electronics,2,30.00,28.50,60.00
998,10/21/2023,17:32:00,61,Female,23,Beauty,4,25.00,30.50,100.00
1030,11/27/2022,18:02:00,96,Female,39,Beauty,3,300.00,309.00,900.00
1226,11/30/2023,17:52:00,102,Female,61,Clothing,1,50.00,51.00,50.00
1229,11/2/2023,21:08:00,62,Male,58,Beauty,3,30.00,34.50,90.00
1896,11/5/2022,20:19:00,87,Female,30,Electronics,2,25.00,30.75,50.00
1959,10/8/2022,19:56:00,95,Female,42,Electronics,2,30.00,34.20,60.00
1998,10/20/2023,19:53:00,90,Female,23,Beauty,4,25.00,24.00,100.00
12,12/9/2022,22:09:00,114,Male,35,Beauty,3,25.00,25.25,75.00
1012,12/8/2022,18:47:00,56,Male,35,Beauty,3,25.00,27.25,75.00
710,9/3/2022,21:11:00,71,Female,26,Electronics,3,500.00,495.00,1500.00
776,9/8/2023,18:57:00,109,Male,35,Clothing,3,30.00,30.90,90.00
817,10/5/2022,21:12:00,87,Male,30,Beauty,4,50.00,49.00,200.00
1710,10/23/2022,20:14:00,104,Female,26,Electronics,3,500.00,610.00,1500.00
1776,10/23/2022,20:07:00,111,Male,35,Clothing,3,30.00,32.10,90.00
1817,9/11/2022,21:22:00,82,Male,30,Beauty,4,50.00,50.00,200.00
334,10/16/2022,20:37:00,103,Male,31,Electronics,3,300.00,360.00,900.00
343,11/9/2022,18:44:00,68,Male,21,Electronics,2,25.00,30.00,50.00
628,12/23/2023,18:00:00,66,Female,19,Beauty,4,50.00,59.50,200.00
983,10/10/2022,20:12:00,61,Female,29,Clothing,1,300.00,345.00,300.00
1334,9/21/2022,20:37:00,60,Male,31,Electronics,3,300.00,366.00,900.00
1343,10/21/2023,20:10:00,87,Male,21,Electronics,2,25.00,28.50,50.00
1628,12/28/2022,22:23:00,51,Female,19,Beauty,4,50.00,58.50,200.00
1983,12/21/2022,21:38:00,114,Female,29,Clothing,1,300.00,303.00,300.00
141,11/1/2022,19:26:00,54,Female,22,Electronics,1,50.00,59.00,50.00
145,11/6/2022,19:21:00,64,Female,39,Clothing,3,25.00,27.50,75.00
507,12/11/2022,21:40:00,52,Female,37,Electronics,3,500.00,485.00,1500.00
841,12/18/2022,20:58:00,108,Male,31,Electronics,4,25.00,28.50,100.00
